CustomerID,Monetary_A,Monetary_B,Elasticity
13649.0,197.8,148.8,0.7522750252780587
15311.0,2609.2100000000014,3983.02,1.5265233538120726
13846.0,411.40000000000015,235.07999999999996,0.5714146815751091
13458.0,1169.3600000000001,1005.79,0.8601200656769513
17675.0,943.52,956.3599999999999,1.013608614549771
17863.0,384.71999999999997,481.2,1.2507797878976918
16550.0,545.6099999999999,478.0299999999999,0.8761386338226939
17400.0,424.16999999999996,644.5999999999998,1.5196737157271845
15498.0,695.7199999999999,344.40000000000003,0.49502673489334803
12481.0,791.3399999999999,826.8799999999999,1.04491116334319
16265.0,840.81,432.29999999999995,0.5141470724658365
16746.0,311.64,522.69,1.67722371967655
12383.0,600.72,142.16000000000003,0.2366493541084033
12585.0,1262.85,776.0,0.6144831135922715
17320.0,450.91999999999996,459.17999999999995,1.0183181052071322
17262.0,268.86,584.5,2.1739939001710926
16945.0,279.85,287.04,1.0256923351795604
12471.0,3556.7100000000005,663.0600000000001,0.18642509510193409
15291.0,648.9000000000001,699.4,1.0778240098628447
17211.0,779.7100000000005,110.85999999999997,0.14218106731990085
14060.0,874.04,600.5400000000001,0.6870852592558694
16365.0,368.46000000000004,120.9,0.3281224556261195
16814.0,273.29,641.0799999999999,2.3457865271323497
16779.0,672.83,480.34,0.7139099029472525
16033.0,309.68999999999994,411.88,1.3299751364267496
18219.0,390.05999999999995,200.32,0.5135620161000872
13089.0,5833.210000000001,4861.759999999999,0.833462193200656
17158.0,413.7899999999999,284.76,0.68817516131371
17858.0,1556.8500000000001,79.6,0.0511288820374474
13767.0,2437.260000000001,1074.6200000000008,0.44091315657746827
16241.0,277.65,229.26999999999992,0.8257518458490903
16654.0,227.40000000000003,274.45,1.206904133685136
15615.0,1081.1899999999998,827.6699999999998,0.765517624099372
15716.0,547.1,115.26000000000002,0.21067446536282217
14735.0,252.2,200.4,0.7946074544012689
13138.0,193.23000000000002,193.62000000000003,1.0020183201366248
15581.0,325.9600000000001,39.6,0.12148729905509875
16701.0,476.76000000000005,324.40000000000003,0.680426210252538
16607.0,359.82,287.28,0.7983991995997999
14878.0,322.01,197.89,0.6145461321076985
14146.0,1241.43,662.2999999999998,0.5334976599566628
13599.0,341.70000000000005,331.81000000000006,0.9710564822944103
12668.0,469.87,1410.0,3.000830016813161
16928.0,116.25,514.56,4.426322580645161
14560.0,398.21999999999997,62.379999999999995,0.15664707950379186
15061.0,19950.660000000007,2543.7399999999993,0.12750154631475843
14217.0,101.35000000000001,112.8,1.1129748396645287
16770.0,237.00000000000006,124.98,0.5273417721518986
14898.0,23.300000000000004,186.88,8.020600858369097
17937.0,2153.88,633.6,0.29416680595019223
17616.0,326.4,81.6,0.25
17580.0,46.85,47.7,1.0181430096051227
15827.0,190.93,63.36,0.33184936887864663
18239.0,438.0999999999999,176.38,0.40260214562885194
16904.0,338.69999999999993,433.2899999999997,1.2792736935341003
14525.0,462.3,474.62,1.0266493618862211
14031.0,2567.0000000000005,975.4200000000002,0.37998441760810286
13576.0,349.15000000000003,756.48,2.166633252183875
14419.0,124.1,183.46,1.4783239323126511
13198.0,373.59999999999997,903.01,2.417050321199144
12753.0,3590.5900000000006,3599.3799999999997,1.0024480656382375
13408.0,3001.850000000001,2250.8,0.7498042873561303
13230.0,93.45000000000002,436.32,4.669020866773675
15628.0,319.18,371.83000000000004,1.164953944482737
13694.0,2885.04,6208.57,2.151987494107534
16422.0,1945.2600000000004,3462.6099999999997,1.7800242641086532
18037.0,31.299999999999997,6.0,0.1916932907348243
15570.0,1064.6400000000003,294.04,0.27618725578599335
15916.0,214.14999999999998,160.12000000000003,0.7477002101330845
15021.0,189.63999999999993,198.17999999999998,1.045032693524573
14159.0,193.2199999999999,458.8699999999997,2.3748576751889034
14057.0,925.9200000000001,391.03999999999996,0.42232590288577837
17572.0,70.80000000000001,81.4,1.1497175141242937
13880.0,97.8,291.62999999999994,2.981901840490797
16552.0,95.29,284.44,2.9849931787175987
15601.0,1236.4499999999998,266.85,0.2158194831978649
18116.0,665.5700000000003,426.9499999999996,0.641480234986552
15955.0,572.38,491.7900000000001,0.8592019287885672
15018.0,111.25,140.14,1.2596853932584269
17491.0,327.4000000000001,556.9399999999999,1.701099572388515
14030.0,676.5,451.28999999999974,0.6670953436807091
12877.0,150.05999999999997,170.26000000000002,1.1346128215380518
15640.0,2766.6899999999996,1103.7300000000005,0.3989351897032196
13078.0,873.26,638.7000000000002,0.7313972929024577
17377.0,610.0799999999999,317.55999999999995,0.5205218987673748
17069.0,569.6999999999999,476.36999999999995,0.8361769352290679
13050.0,1180.07,382.5,0.3241333141254333
15727.0,1536.8500000000001,784.4500000000003,0.5104271724631553
14107.0,348.49,554.1799999999998,1.5902321443943868
15998.0,863.39,918.8300000000002,1.0642120015288574
14472.0,279.88,311.5699999999998,1.1132270973274254
14696.0,293.36999999999995,284.35,0.9692538432695915
17460.0,70.30000000000001,-9.95,-0.14153627311522046
14180.0,896.2500000000001,432.95,0.48306834030683393
13969.0,317.59,255.69000000000008,0.8050946188482009
17920.0,735.9099999999997,417.93000000000006,0.5679091193216564
12947.0,274.19,429.57000000000005,1.566687333600788
13090.0,1008.4000000000001,760.1,0.7537683458944863
12971.0,396.69,1648.75,4.156268118682094
14390.0,217.75,503.3300000000001,2.3115040183696904
17827.0,1271.8000000000002,312.0100000000001,0.24532945431671652
17682.0,391.5,365.79,0.9343295019157088
14796.0,962.5200000000002,768.45,0.7983730208203464
17338.0,767.5999999999998,687.0500000000001,0.8950625325690467
17961.0,569.75,41.29,0.07247038174637999
14298.0,4689.459999999999,4421.130000000001,0.9427801921756453
14766.0,130.09999999999997,628.6600000000001,4.832129131437358
17068.0,297.45,422.55000000000007,1.4205748865355525
18044.0,74.25,413.4,5.567676767676767
13013.0,1528.3400000000004,649.3200000000002,0.4248531086014892
16931.0,364.6599999999999,424.4899999999999,1.1640706411451762
14667.0,1998.1000000000022,388.7699999999999,0.19456984134928157
17790.0,399.54999999999995,107.07000000000001,0.26797647353272436
17611.0,244.1899999999999,282.4,1.1564765141897706
17735.0,454.59999999999997,2072.689999999999,4.559370875494939
15032.0,2770.599999999999,1693.5,0.6112394427199886
14062.0,1444.1199999999997,1738.2399999999998,1.2036672852671524
12709.0,1315.69,486.70000000000005,0.3699199659494258
12766.0,1149.29,1206.2900000000002,1.0495958374300658
12708.0,196.44,202.5,1.0308491142333538
16010.0,110.1,297.4,2.701180744777475
15894.0,156.73999999999995,106.81,0.6814469822636215
16782.0,559.2899999999997,-4.199999999999999,-0.007509520999839084
16525.0,802.4399999999999,1286.4,1.6031105129355467
14532.0,222.6,140.55,0.6314016172506739
12647.0,1140.6999999999998,350.76,0.3074953975629
17677.0,1608.1000000000001,1716.15,1.0671910950811516
13319.0,1500.9800000000005,599.8399999999999,0.3996322402696903
16873.0,2127.890000000001,514.53,0.24180291274454965
17629.0,238.64999999999998,266.36,1.116111460297507
13113.0,341.12,1100.47,3.226049484052533
15805.0,370.80000000000007,1193.4099999999996,3.218473570658035
17243.0,855.0500000000002,724.0,0.8467341091164258
17567.0,517.9499999999999,395.79,0.7641471184477268
13069.0,644.1199999999997,569.49,0.8841364963050368
16719.0,430.73,225.72,0.5240405822673136
12683.0,1063.08,1255.8799999999999,1.1813598224028294
12423.0,237.93,255.36,1.0732568402471316
13418.0,1579.6199999999997,358.49,0.22694698725009818
14527.0,827.8900000000003,392.57000000000005,0.47418135259515143
17596.0,392.61999999999983,354.28999999999996,0.9023737965462791
18102.0,27834.61,6552.07,0.23539291551058195
13267.0,543.7,644.1700000000001,1.1847894059223838
13199.0,711.8000000000001,443.4,0.6229277887046922
15547.0,767.3700000000002,280.65999999999997,0.3657427316679045
15605.0,194.85000000000002,312.58000000000004,1.6042083654092891
17869.0,214.32,91.09000000000002,0.42501866368047786
18061.0,405.16,213.8,0.5276927633527495
18075.0,188.4,239.72999999999996,1.2724522292993627
14871.0,140.4,108.20000000000002,0.7706552706552707
14404.0,133.48000000000002,307.5,2.3037159124962536
14479.0,174.4,141.85,0.8133600917431192
14156.0,314.7,2998.1800000000003,9.527105179536067
16250.0,226.14,163.3,0.7221190413018485
15860.0,102.66000000000001,317.5999999999999,3.0937073835963362
15353.0,311.65000000000003,465.3699999999999,1.4932456281084545
13324.0,650.0999999999999,1294.02,1.9904937701892018
17019.0,358.82,366.02,1.0200657711387324
17091.0,293.45,505.5700000000001,1.7228488669279267
18178.0,300.65000000000003,-7.5,-0.024945950440711788
15658.0,306.20000000000005,0.0,0.0
15299.0,1835.0100000000002,-6.01,-0.0032751865112451697
14415.0,862.28,397.1399999999998,0.4605696525490558
13468.0,911.0000000000001,866.4399999999998,0.9510867178924256
12348.0,892.8000000000001,367.0,0.4110663082437276
12705.0,858.0,1321.2500000000002,1.539918414918415
17346.0,247.83999999999997,223.42000000000002,0.9014686894770821
17372.0,370.7799999999999,212.12000000000006,0.5720912670586334
16996.0,118.69000000000001,330.94,2.7882719689948603
15465.0,867.85,1765.25,2.034049662960189
17214.0,171.05,160.57,0.9387313650979244
17001.0,397.96,313.5,0.7877676148356619
17017.0,2334.84,255.21000000000004,0.10930513439893098
12472.0,1509.0000000000007,-54.65,-0.0362160371106693
12540.0,881.0099999999999,1140.7599999999998,1.2948320677404341
13027.0,1440.0,2016.0,1.4
17857.0,1340.7,5424.0,4.045647795927501
12748.0,4177.679999999992,1227.6199999999997,0.293852090155302
13769.0,320.6,500.68,1.5616968184653772
15235.0,694.64,415.8,0.5985834389036048
12755.0,3794.3999999999996,-1591.1999999999998,-0.41935483870967744
12720.0,639.1299999999997,791.56,1.2384960806095793
17288.0,133.56,127.30000000000001,0.9531296795447739
14099.0,383.52000000000004,244.13000000000002,0.6365508969545265
17511.0,6634.7599999999975,7142.59,1.0765408243855095
14189.0,311.24,626.88,2.0141370003855545
16161.0,504.6499999999999,345.35,0.684335678192807
14032.0,610.27,300.03999999999996,0.4916512363380143
15373.0,537.0999999999999,176.20999999999995,0.32807670824799845
16393.0,274.9,128.25,0.4665332848308476
15044.0,2124.400000000001,778.88,0.36663528525701355
16553.0,1605.1900000000003,1078.98,0.6721821092830131
13317.0,238.04999999999998,406.41999999999985,1.7072883847931102
15290.0,219.6,571.25,2.60132058287796
17873.0,215.14999999999998,395.2500000000001,1.8370904020450856
17865.0,1079.8300000000002,967.42,0.8959002805997238
13777.0,6919.78,845.3000000000001,0.12215706279679413
15694.0,847.33,365.4,0.4312369442838091
12721.0,259.45,366.2,1.4114472923492003
13999.0,302.1,301.48,0.9979476994372725
17454.0,165.85,115.42999999999999,0.695990352728369
17315.0,59.02,647.63,10.973059979667909
15304.0,123.15,102.0,0.8282582216808769
16255.0,374.25,168.46,0.45012692050768205
16907.0,182.02000000000004,151.29999999999998,0.8312273376552024
14524.0,275.44999999999993,292.07999999999987,1.0603739335632598
16556.0,310.84999999999997,318.06999999999994,1.0232266366414668
14256.0,523.8599999999999,411.2,0.7849425419005079
14220.0,312.98,319.42,1.0205763946578057
15034.0,842.9000000000002,991.7199999999996,1.1765571242140223
15973.0,307.82,-10.95,-0.03557273731401468
15529.0,321.46000000000004,565.09,1.7578858956013188
16062.0,247.55999999999997,330.62000000000023,1.3355146227177261
15641.0,308.36999999999995,543.2199999999999,1.7615851087978727
12662.0,261.48,444.82000000000005,1.7011626128193362
17381.0,3603.7200000000003,2349.3900000000003,0.6519346675102394
15078.0,807.9,936.56,1.1592523827206338
13102.0,673.9200000000002,574.5600000000001,0.8525641025641024
14849.0,566.8899999999998,422.3400000000001,0.7450122598740501
12921.0,687.8000000000002,-92.85000000000001,-0.13499563826693803
13000.0,201.75000000000003,256.78,1.2727633209417593
15838.0,676.7,1095.96,1.6195655386434165
17519.0,330.34999999999997,313.44999999999993,0.9488421371272892
16029.0,13112.52,1961.2800000000002,0.14957307977413953
17965.0,156.8,270.09999999999997,1.7225765306122445
15984.0,122.7,212.19,1.7293398533007334
17179.0,243.0,245.31,1.0095061728395063
12779.0,248.16,705.8399999999999,2.844294003868472
13984.0,154.79999999999998,432.48,2.7937984496124035
12989.0,202.5,277.56,1.3706666666666667
17236.0,126.27999999999997,118.45000000000002,0.9379949318973713
15482.0,723.64,713.8,0.9864020783815156
13798.0,3743.6999999999994,4466.700000000002,1.1931244490744457
17085.0,728.8399999999999,244.50000000000003,0.33546457384336764
15780.0,177.15,225.61,1.2735534857465425
13426.0,336.97999999999996,645.5900000000001,1.9158110273606748
13491.0,196.40000000000003,136.92,0.6971486761710792
13854.0,579.7400000000001,738.54,1.2739158933314931
18223.0,481.7899999999999,490.98999999999995,1.0190954565267025
13869.0,323.61999999999995,687.1499999999999,2.123323651195847
14911.0,6757.13,6057.849999999999,0.8965122766618371
18118.0,608.5100000000001,803.9399999999996,1.321161525693907
16558.0,858.6,681.0600000000002,0.7932215234102028
16700.0,336.94000000000005,885.9100000000001,2.629281177657743
18229.0,653.2,348.4,0.5333741579914267
16839.0,552.24,1176.1000000000001,2.1296899898594814
17419.0,374.2699999999999,357.5,0.9551927752691909
15752.0,259.65,403.7800000000001,1.5550933949547472
14810.0,180.44000000000003,308.05,1.707215694967856
16191.0,627.5999999999999,596.4,0.9502868068833653
17809.0,1251.5,270.0,0.21574111066719937
16458.0,193.89999999999998,355.7,1.8344507478081487
17744.0,377.52,280.56,0.7431659249841068
17848.0,97.3,174.46,1.7930113052415213
14952.0,583.16,-26.299999999999997,-0.04509911516564922
17690.0,687.9000000000002,311.59999999999997,0.4529728158162522
15363.0,326.0,-7.95,-0.024386503067484664
13126.0,223.44,320.1700000000001,1.4329126387397066
13117.0,388.1499999999999,65.28,0.168182403709906
17819.0,980.1199999999999,189.83999999999997,0.1936905685018161
17470.0,178.40000000000003,304.13,1.704764573991031
17449.0,684.2600000000001,300.0899999999999,0.43856136556279757
15197.0,556.5,216.75,0.3894878706199461
15038.0,126.43,157.59999999999997,1.246539587123309
14201.0,67.24000000000001,109.04,1.6216537775133848
13305.0,136.2,194.75000000000003,1.429882525697504
15769.0,91.8,1342.44,14.623529411764707
15358.0,619.8999999999999,360.56000000000006,0.5816422003548962
13178.0,709.9999999999999,483.00000000000006,0.6802816901408453
13534.0,251.85000000000005,970.2699999999999,3.852570974786578
17287.0,222.7,145.24,0.6521778176919624
17618.0,320.28000000000003,346.49999999999994,1.0818658673660544
15426.0,406.46999999999986,251.56,0.6188894629369943
15867.0,557.2199999999999,217.14,0.38968450522235387
15194.0,1512.59,335.07,0.2215207029003233
17526.0,223.6,-195.5,-0.8743291592128801
14092.0,595.83,311.38000000000005,0.5225987278250508
16817.0,324.79999999999995,222.7,0.685652709359606
12682.0,1075.29,585.5500000000001,0.5445507723497848
13652.0,308.79999999999995,329.44,1.066839378238342
16019.0,219.10000000000002,536.0,2.4463715198539475
16923.0,540.05,709.51,1.3137857605777243
17990.0,316.00000000000006,314.84000000000003,0.9963291139240505
14961.0,1182.7,1065.08,0.9005495899213662
14085.0,1177.4900000000002,357.55000000000007,0.3036543834767174
15159.0,1860.9800000000005,863.1999999999998,0.4638416318283913
18260.0,230.7,451.5799999999999,1.9574338968357172
17340.0,4093.2700000000004,834.6800000000001,0.20391520715711398
16684.0,3113.4,4018.3599999999997,1.2906661527590415
14334.0,320.15000000000003,268.68,0.8392316101827267
12928.0,392.34,387.7,0.9881735229647755
14688.0,444.98,375.1599999999999,0.8430940716436691
17238.0,370.08999999999986,255.71,0.6909400416115001
18109.0,552.75,652.5799999999999,1.1806060606060604
12931.0,177.0,1488.0,8.40677966101695
12782.0,463.5,415.52,0.8964832793959007
12621.0,1372.1,960.0,0.6996574593688507
12395.0,679.92,326.5,0.48020355335921877
13004.0,357.01,451.7799999999999,1.2654547491666899
15555.0,984.7199999999999,290.5200000000001,0.2950280282719962
16713.0,737.6899999999998,966.86,1.3106589488809666
13097.0,304.90000000000003,1338.9600000000003,4.391472613971795
12678.0,221.27999999999997,3377.129999999999,15.261795010845985
16163.0,441.6,415.00000000000006,0.9397644927536233
17799.0,223.48000000000002,112.86000000000001,0.505011634150707
14606.0,1225.7600000000011,1246.8000000000004,1.0171648609842052
15738.0,326.70000000000005,328.15000000000003,1.0044383226201408
16905.0,254.4,582.5799999999999,2.29001572327044
17450.0,2028.84,14483.699999999999,7.138906961613532
16059.0,118.25,384.45,3.2511627906976743
14577.0,346.90000000000003,121.11,0.3491207840876333
14680.0,2835.1999999999994,2155.5099999999998,0.7602673532731378
16520.0,325.7599999999999,297.16,0.9122053045186644
15777.0,340.04999999999995,293.96,0.8644611086604912
12347.0,711.79,636.25,0.8938731929361189
13240.0,224.07,218.33999999999997,0.9744276342214486
17227.0,142.25,223.89999999999998,1.5739894551845341
13327.0,745.0000000000001,474.05000000000007,0.6363087248322148
14543.0,254.4,296.2000000000001,1.1643081761006293
16638.0,70.80000000000001,249.75,3.5275423728813555
13124.0,1256.3200000000002,1317.8000000000002,1.0489365766683647
13983.0,329.36,305.42999999999995,0.9273439397619624
17306.0,324.0,549.24,1.6951851851851851
17757.0,565.7999999999997,712.3100000000001,1.258943089430895
16455.0,531.9799999999999,413.69999999999993,0.7776608143163277
13225.0,1206.72,-380.8,-0.31556616282153277
18041.0,634.29,540.7700000000001,0.8525595547777832
16168.0,275.8,185.75000000000003,0.673495286439449
13269.0,662.17,1075.2800000000002,1.6238730235438033
14243.0,472.0000000000001,373.2700000000001,0.7908262711864407
18071.0,258.95000000000005,194.04999999999998,0.7493724657269741
17576.0,297.0,511.1400000000001,1.7210101010101013
16954.0,346.8,180.38000000000002,0.5201268742791235
16686.0,360.0299999999998,141.68,0.39352276199205644
15039.0,1317.7600000000004,2343.1299999999997,1.7781158936376873
17428.0,893.95,1548.8400000000001,1.7325801219307568
13221.0,498.1600000000001,349.2500000000001,0.7010799743054441
12557.0,620.0,817.5,1.3185483870967742
16705.0,1129.77,1407.8999999999999,1.2461828513768287
12731.0,1071.9,2516.4600000000005,2.3476630282675623
15260.0,420.5,267.7,0.6366230677764566
15271.0,111.75,147.6,1.3208053691275168
13668.0,177.66000000000003,527.4599999999999,2.9689294157379256
14646.0,8591.879999999997,23746.6,2.7638421393222443
16218.0,471.29999999999995,216.3,0.45894334818586896
15646.0,189.79999999999998,127.74000000000001,0.6730242360379348
14051.0,1828.1600000000005,1400.5500000000002,0.7660981533345002
14309.0,147.75,347.48999999999995,2.3518781725888322
16098.0,430.59999999999997,157.9,0.366697631212262
13148.0,267.3500000000001,710.6699999999998,2.6582008602954916
14449.0,210.24,191.05999999999997,0.9087709284627091
16011.0,406.1,237.64999999999998,0.5852006894853483
13092.0,185.45,-18.0,-0.09706120248045295
16670.0,403.61,554.38,1.3735536780555486
16919.0,540.0099999999998,711.7199999999998,1.3179755930445733
17220.0,317.50000000000006,417.74999999999994,1.3157480314960626
14573.0,413.0999999999998,165.83,0.40142822561123237
15513.0,1313.5,310.4,0.23631518842786448
14344.0,355.65,82.55000000000001,0.2321102207226206
13488.0,1381.92,710.9999999999997,0.5145015630427229
15298.0,397.5999999999999,365.3599999999999,0.9189134808853119
17059.0,722.3599999999993,459.2999999999998,0.6358325488676009
17402.0,459.96999999999997,212.5,0.4619866513033459
13047.0,366.6300000000001,412.10000000000025,1.1240214930583972
13758.0,718.85,316.90000000000003,0.4408430131459971
13520.0,303.4,490.7800000000001,1.6176005273566254
13495.0,810.68,207.0,0.2553411950461341
16081.0,157.60000000000002,410.53000000000003,2.60488578680203
15856.0,3251.609999999999,1806.6900000000005,0.5556293651452668
17917.0,110.91000000000001,119.55,1.0779010008114687
14395.0,308.68,178.18000000000004,0.5772320850071272
17530.0,300.6399999999999,430.75999999999976,1.4328100053219797
16186.0,307.68000000000006,392.40999999999997,1.2753835153406132
16013.0,1482.0,375.0,0.25303643724696356
12681.0,2118.1100000000006,1069.55,0.5049548890284261
13748.0,204.0,376.84999999999997,1.8473039215686273
14001.0,301.24,1007.9,3.345837206214314
17841.0,2463.5700000000006,1926.1100000000022,0.7818369277105995
12841.0,505.99000000000007,352.85,0.6973457973477736
15356.0,365.5399999999995,212.12999999999994,0.5803195272747175
15005.0,470.41,338.8199999999998,0.7202653004825573
15246.0,186.00000000000003,328.15,1.7642473118279567
